file_path,file_name,directory,depth,file_extension,file_size_bytes,file_size_mb,modified_date,created_date,is_image,has_gallery,gallery_files,image_width,image_height,aspect_ratio,image_mode,image_format,has_transparency,exif_available,camera_make,camera_model,date_taken,orientation,color_space,dominant_colors,brightness,contrast,is_duplicate,duplicate_group_id,duplicate_count,duplicate_keep
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/settings/SettingsActivity.kt,SettingsActivity.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/settings,10,.kt,3631,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.545113,False,False,,,,,,,,,,,,,,,,,True,128,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/settings/SettingsViewModel.kt,SettingsViewModel.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/settings,10,.kt,628,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.545138,False,False,,,,,,,,,,,,,,,,,True,129,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/home/HomeViewModel.kt,HomeViewModel.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/home,10,.kt,10051,0.01,2024-06-29T12:18:53,2025-12-29T09:41:13.545247,False,False,,,,,,,,,,,,,,,,,True,130,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/home/ClassifyViewModel.kt,ClassifyViewModel.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/home,10,.kt,1837,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.545271,False,False,,,,,,,,,,,,,,,,,True,45,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/home/ForecastViewModel.kt,ForecastViewModel.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/home,10,.kt,2231,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.545294,False,False,,,,,,,,,,,,,,,,,True,131,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/home/HomeFragment.kt,HomeFragment.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/home,10,.kt,14057,0.01,2024-06-29T12:18:53,2025-12-29T09:41:13.545316,False,False,,,,,,,,,,,,,,,,,True,132,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/sunscreen/SunscreenAdapterInformation.kt,SunscreenAdapterInformation.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/sunscreen,10,.kt,1483,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.545424,False,False,,,,,,,,,,,,,,,,,True,133,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/sunscreen/SunscreenFragment.kt,SunscreenFragment.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/sunscreen,10,.kt,1725,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.545448,False,False,,,,,,,,,,,,,,,,,True,134,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/sunscreen/SunscreenViewModel.kt,SunscreenViewModel.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/sunscreen,10,.kt,1633,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.545472,False,False,,,,,,,,,,,,,,,,,True,135,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/aboutus/AboutusFragment.kt,AboutusFragment.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/aboutus,10,.kt,1625,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.545575,False,False,,,,,,,,,,,,,,,,,True,136,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/aboutus/AboutusViewModel.kt,AboutusViewModel.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/aboutus,10,.kt,3669,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.545600,False,False,,,,,,,,,,,,,,,,,True,137,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/aboutus/AboutusAdapter.kt,AboutusAdapter.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/aboutus,10,.kt,3331,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.545624,False,False,,,,,,,,,,,,,,,,,True,138,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/sunprotection/SunprotectionFragment.kt,SunprotectionFragment.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/sunprotection,10,.kt,3194,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.545732,False,False,,,,,,,,,,,,,,,,,True,139,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/sunprotection/SunprotectionViewModel.kt,SunprotectionViewModel.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/sunprotection,10,.kt,911,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.545756,False,False,,,,,,,,,,,,,,,,,True,140,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/sunprotection/SunprotectionAdapterCategory.kt,SunprotectionAdapterCategory.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/sunprotection,10,.kt,1723,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.545779,False,False,,,,,,,,,,,,,,,,,True,141,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/auth/LandingActivity.kt,LandingActivity.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/auth,10,.kt,2282,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.546158,False,False,,,,,,,,,,,,,,,,,True,142,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/auth/SplashActivity.kt,SplashActivity.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/auth,10,.kt,3374,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.546313,False,False,,,,,,,,,,,,,,,,,True,143,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/auth/signup/SignUpViewModel.kt,SignUpViewModel.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/auth/signup,11,.kt,1169,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.545961,False,False,,,,,,,,,,,,,,,,,True,144,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/auth/signup/SignupActivity.kt,SignupActivity.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/auth/signup,11,.kt,4772,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.545984,False,False,,,,,,,,,,,,,,,,,True,145,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/auth/register/RegisterActivity.kt,RegisterActivity.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/auth/register,11,.kt,5185,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.546094,False,False,,,,,,,,,,,,,,,,,True,146,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/auth/register/RegisterViewModel.kt,RegisterViewModel.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/auth/register,11,.kt,1532,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.546118,False,False,,,,,,,,,,,,,,,,,True,147,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/auth/login/LoginViewModel.kt,LoginViewModel.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/auth/login,11,.kt,1374,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.546248,False,False,,,,,,,,,,,,,,,,,True,148,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/auth/login/LoginActivity.kt,LoginActivity.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/auth/login,11,.kt,5328,0.01,2024-06-29T12:18:53,2025-12-29T09:41:13.546272,False,False,,,,,,,,,,,,,,,,,True,149,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/skintype/SkintypeViewModel.kt,SkintypeViewModel.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/skintype,10,.kt,1259,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.546421,False,False,,,,,,,,,,,,,,,,,True,150,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/skintype/SkintypeAdapterCategory.kt,SkintypeAdapterCategory.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/skintype,10,.kt,2061,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.546445,False,False,,,,,,,,,,,,,,,,,True,151,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/skintype/SkintypeFragment.kt,SkintypeFragment.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/skintype,10,.kt,1677,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.546468,False,False,,,,,,,,,,,,,,,,,True,152,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/skintype/SkintypeActivity.kt,SkintypeActivity.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/skintype,10,.kt,1668,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.546491,False,False,,,,,,,,,,,,,,,,,True,153,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/uv/UvAdapterInformation.kt,UvAdapterInformation.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/uv,10,.kt,1462,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.546601,False,False,,,,,,,,,,,,,,,,,True,154,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/uv/UvFragment.kt,UvFragment.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/uv,10,.kt,2104,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.546625,False,False,,,,,,,,,,,,,,,,,True,155,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/uv/UvViewModel.kt,UvViewModel.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/uv,10,.kt,3125,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.546649,False,False,,,,,,,,,,,,,,,,,True,156,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/uv/UvAdapterCategory.kt,UvAdapterCategory.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/uv,10,.kt,4068,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.546672,False,False,,,,,,,,,,,,,,,,,True,157,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/spfpa/SpfpaAdapterCategory.kt,SpfpaAdapterCategory.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/spfpa,10,.kt,1560,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.546779,False,False,,,,,,,,,,,,,,,,,True,158,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/spfpa/SpfpaViewModel.kt,SpfpaViewModel.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/spfpa,10,.kt,1653,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.546803,False,False,,,,,,,,,,,,,,,,,True,159,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/spfpa/SpfpaFragment.kt,SpfpaFragment.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/spfpa,10,.kt,2279,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.546827,False,False,,,,,,,,,,,,,,,,,True,2,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/spfpa/SpfpaAdapterInformation.kt,SpfpaAdapterInformation.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/ui/spfpa,10,.kt,1471,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.546852,False,False,,,,,,,,,,,,,,,,,True,160,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/notif/AlarmHelper.kt,AlarmHelper.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/notif,9,.kt,1695,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.546972,False,False,,,,,,,,,,,,,,,,,True,161,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/notif/AlarmReceiver.kt,AlarmReceiver.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/notif,9,.kt,2172,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.546995,False,False,,,,,,,,,,,,,,,,,True,162,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/utils/Animator.kt,Animator.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/utils,9,.kt,1140,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547126,False,False,,,,,,,,,,,,,,,,,True,163,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/utils/CustomDialog.kt,CustomDialog.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/utils,9,.kt,753,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547150,False,False,,,,,,,,,,,,,,,,,True,164,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/utils/OnPressed.kt,OnPressed.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/utils,9,.kt,4362,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547172,False,False,,,,,,,,,,,,,,,,,True,165,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/utils/GetColor.kt,GetColor.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/utils,9,.kt,1913,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547195,False,False,,,,,,,,,,,,,,,,,True,166,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/utils/StringConverter.kt,StringConverter.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/utils,9,.kt,674,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547218,False,False,,,,,,,,,,,,,,,,,True,167,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/preferences/ViewModelFactory.kt,ViewModelFactory.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/preferences,10,.kt,615,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547400,False,False,,,,,,,,,,,,,,,,,True,168,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/preferences/UserPreferences.kt,UserPreferences.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/preferences,10,.kt,1774,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547423,False,False,,,,,,,,,,,,,,,,,True,169,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/apimodel/PreferenceResponse.kt,PreferenceResponse.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/apimodel,10,.kt,282,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547539,False,False,,,,,,,,,,,,,,,,,True,170,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/apimodel/RegisterResponse.kt,RegisterResponse.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/apimodel,10,.kt,343,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547562,False,False,,,,,,,,,,,,,,,,,True,126,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/apimodel/ResultResponseForecast.kt,ResultResponseForecast.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/apimodel,10,.kt,222,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547585,False,False,,,,,,,,,,,,,,,,,True,171,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/apimodel/PreferenceResultResponse.kt,PreferenceResultResponse.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/apimodel,10,.kt,534,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547609,False,False,,,,,,,,,,,,,,,,,True,172,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/apimodel/LoginResultResponse.kt,LoginResultResponse.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/apimodel,10,.kt,528,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547632,False,False,,,,,,,,,,,,,,,,,True,173,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/apimodel/RegisterResultResponse.kt,RegisterResultResponse.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/apimodel,10,.kt,395,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547655,False,False,,,,,,,,,,,,,,,,,True,174,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/apimodel/ResponseForecast.kt,ResponseForecast.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/apimodel,10,.kt,277,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547679,False,False,,,,,,,,,,,,,,,,,True,175,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/apimodel/ResponseClassify.kt,ResponseClassify.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/apimodel,10,.kt,284,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547702,False,False,,,,,,,,,,,,,,,,,True,176,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/apimodel/LoginResponse.kt,LoginResponse.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/apimodel,10,.kt,337,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547725,False,False,,,,,,,,,,,,,,,,,True,177,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/apimodel/ResultResponseClassify.kt,ResultResponseClassify.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/apimodel,10,.kt,335,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547748,False,False,,,,,,,,,,,,,,,,,True,118,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/localmodel/UvcategoryModel.kt,UvcategoryModel.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/localmodel,10,.kt,416,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547857,False,False,,,,,,,,,,,,,,,,,True,178,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/localmodel/InformationModel.kt,InformationModel.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/localmodel,10,.kt,138,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547880,False,False,,,,,,,,,,,,,,,,,True,179,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/localmodel/SunprotectionModel.kt,SunprotectionModel.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/localmodel,10,.kt,181,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547903,False,False,,,,,,,,,,,,,,,,,True,180,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/localmodel/TeamModel.kt,TeamModel.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/localmodel,10,.kt,479,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547926,False,False,,,,,,,,,,,,,,,,,True,181,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/localmodel/SpfpaModel.kt,SpfpaModel.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/localmodel,10,.kt,164,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547949,False,False,,,,,,,,,,,,,,,,,True,182,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/localmodel/SkintypeModel.kt,SkintypeModel.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/localmodel,10,.kt,271,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.547973,False,False,,,,,,,,,,,,,,,,,True,183,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/api/ApiConfig.kt,ApiConfig.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/api,10,.kt,939,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.548077,False,False,,,,,,,,,,,,,,,,,True,184,2,False
Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/api/ApiService.kt,ApiService.kt,Bangkit2023-SunSavvy-master 2/app/src/main/java/com/bangkit/sunsavvy/data/api,10,.kt,1647,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.548102,False,False,,,,,,,,,,,,,,,,,True,185,2,False
Bangkit2023-SunSavvy-master 2/gradle/wrapper/gradle-wrapper.jar,gradle-wrapper.jar,Bangkit2023-SunSavvy-master 2/gradle/wrapper,3,.jar,59203,0.06,2024-06-29T12:18:53,2025-12-29T09:41:13.548413,False,False,,,,,,,,,,,,,,,,,True,186,2,False
Bangkit2023-SunSavvy-master 2/gradle/wrapper/gradle-wrapper.properties,gradle-wrapper.properties,Bangkit2023-SunSavvy-master 2/gradle/wrapper,3,.properties,230,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.548435,False,False,,,,,,,,,,,,,,,,,True,187,2,False
Bangkit2023-SunSavvy-master 2/.idea/gradle.xml,gradle.xml,Bangkit2023-SunSavvy-master 2/.idea,2,.xml,680,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.548696,False,False,,,,,,,,,,,,,,,,,True,188,2,False
Bangkit2023-SunSavvy-master 2/.idea/vcs.xml,vcs.xml,Bangkit2023-SunSavvy-master 2/.idea,2,.xml,180,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.548721,False,False,,,,,,,,,,,,,,,,,True,189,2,False
Bangkit2023-SunSavvy-master 2/.idea/.gitignore,.gitignore,Bangkit2023-SunSavvy-master 2/.idea,2,(no ext),47,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.548743,False,False,,,,,,,,,,,,,,,,,True,190,2,False
Bangkit2023-SunSavvy-master 2/.idea/.name,.name,Bangkit2023-SunSavvy-master 2/.idea,2,(no ext),9,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.548764,False,False,,,,,,,,,,,,,,,,,True,191,2,False
Bangkit2023-SunSavvy-master 2/.idea/kotlinc.xml,kotlinc.xml,Bangkit2023-SunSavvy-master 2/.idea,2,.xml,176,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.548786,False,False,,,,,,,,,,,,,,,,,True,192,2,False
Bangkit2023-SunSavvy-master 2/.idea/misc.xml,misc.xml,Bangkit2023-SunSavvy-master 2/.idea,2,.xml,394,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.548807,False,False,,,,,,,,,,,,,,,,,True,193,2,False
Bangkit2023-SunSavvy-master 2/.idea/compiler.xml,compiler.xml,Bangkit2023-SunSavvy-master 2/.idea,2,.xml,169,0.0,2024-06-29T12:18:53,2025-12-29T09:41:13.548829,False,False,,,,,,,,,,,,,,,,,True,194,2,False
