Filename,Duration,File Size,Creation Date,Original Path
Touch of a calming night by Lygia _ Suno.mp3,3:12,4.41 MB,10-28-25,/Users/steven/Downloads/Audio/Touch of a calming night by Lygia _ Suno.mp3
Touch of a calming night by Lygia _ Suno.mp3,4.41 MB,10-28-25,/Users/steven/Downloads/Audio
openai-fm-verse-eternal-optimist.wav,3.11 MB,10-28-25,/Users/steven/Downloads/Audio
openai-fm-verse-eternal-optimist.wav,Unknown,Unknown,10-28-25,/Users/steven/Downloads/Audio/openai-fm-verse-eternal-optimist.wav
openai-fm-verse-friendly.wav,3.35 MB,10-28-25,/Users/steven/Downloads/Audio
openai-fm-verse-friendly.wav,Unknown,Unknown,10-28-25,/Users/steven/Downloads/Audio/openai-fm-verse-friendly.wav
