Filename,Duration,File Size,Creation Date,Original Path
README.md,1.44 KB,10-28-25,/Users/steven/Downloads/09_Technical_Resources/ollama-setup-kit
pull_models.sh,1.76 KB,10-28-25,/Users/steven/Downloads/09_Technical_Resources/ollama-setup-kit
setup_local_llms.sh,1.33 KB,10-28-25,/Users/steven/Downloads/09_Technical_Resources/ollama-setup-kit
