Filename,Duration,File Size,Creation Date,Original Path
12SCjhCPX6QMntXg3FrqPHJg_1718669805_562553.jpg,449.18 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/12SCjhCPX6QMntXg3FrqPHJg_1718669805_562553.jpg
1IFN0WIvuba6bMGtK0g5FGCg_1713351435_0450356.jpg,260.34 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/1IFN0WIvuba6bMGtK0g5FGCg_1713351435_0450356.jpg
1ayXRgybHxcg6EcdEdQgPPLP_1713351659_6190927.jpg,134.34 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/1ayXRgybHxcg6EcdEdQgPPLP_1713351659_6190927.jpg
1f4382c1-e3ae-4ce3-8e11-c2f9ab806032.jpg,165.65 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/1f4382c1-e3ae-4ce3-8e11-c2f9ab806032.jpg
1kJgl3bjwQVHTVzytCMsO0C9_1718659465_1830788.jpg,446.07 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/1kJgl3bjwQVHTVzytCMsO0C9_1718659465_1830788.jpg
20251015_111728_07013cdf-0f57-40b5-bc81-d6f907287a7a_imports_css.css,16.28 KB,11-03-25,/Users/steven/workspace/avatararts-complete/css
24fc0868-98ca-4928-acb8-502fca4a4f74.jpg,174.41 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/24fc0868-98ca-4928-acb8-502fca4a4f74.jpg
26364013.png,1.25 MB,11-03-25,1706,720,299.9994,299.9994,/Users/steven/workspace/avatararts-complete/DaLL-E/26364013.png
26364014.png,1.20 MB,11-03-25,1706,720,299.9994,299.9994,/Users/steven/workspace/avatararts-complete/DaLL-E/26364014.png
26364015.png,1.20 MB,11-03-25,1706,720,299.9994,299.9994,/Users/steven/workspace/avatararts-complete/DaLL-E/26364015.png
26364016.png,1.28 MB,11-03-25,1706,720,299.9994,299.9994,/Users/steven/workspace/avatararts-complete/DaLL-E/26364016.png
2Gczpro4NHpDoHNFMEfoODar_1718431507_569708.jpg,301.70 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/2Gczpro4NHpDoHNFMEfoODar_1718431507_569708.jpg
2N4PajyYchKq0J3SNiQZUUqO_1718930936_723823.jpg,141.15 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/2N4PajyYchKq0J3SNiQZUUqO_1718930936_723823.jpg
2SjSwGJvnCvkG78DGPu9gHTj_1718699952_4236016.jpg,410.05 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/2SjSwGJvnCvkG78DGPu9gHTj_1718699952_4236016.jpg
2cff4ef8-2291-4fcc-a24e-4c0c786c799c.jpg,143.50 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/2cff4ef8-2291-4fcc-a24e-4c0c786c799c.jpg
2nItjaXZCKLrld3fG14q7rmc_1713351856_4385982.jpg,308.31 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/2nItjaXZCKLrld3fG14q7rmc_1713351856_4385982.jpg
35W15bTfRNGt79L4636kRkk8_1718711740_0578966.jpg,280.42 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/35W15bTfRNGt79L4636kRkk8_1718711740_0578966.jpg
3DU0L8yQlyBdCZ2V5Gm4rSdR_1718929912_7424824.jpg,159.40 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/3DU0L8yQlyBdCZ2V5Gm4rSdR_1718929912_7424824.jpg
3HAqRQQCNvzNCwdUvvstWHKB_1713351578_3735278.jpg,139.43 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/3HAqRQQCNvzNCwdUvvstWHKB_1713351578_3735278.jpg
3J9z7hcNZICEWg8p07yzaOzP_1713351577_237048.jpg,84.81 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/3J9z7hcNZICEWg8p07yzaOzP_1713351577_237048.jpg
3NlkmbgYUUrf9Thgqb7K25NO_1718916496_6620343.jpg,160.61 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/3NlkmbgYUUrf9Thgqb7K25NO_1718916496_6620343.jpg
3RzpXAfsTEzKqC2O6wylnJW7_1713351574_225314.jpg,222.48 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/3RzpXAfsTEzKqC2O6wylnJW7_1713351574_225314.jpg
3emCeCi06yZScRXfKqpMkIGt_1718430774_170787.jpg,240.80 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/3emCeCi06yZScRXfKqpMkIGt_1718430774_170787.jpg
3r69qEUxPh7bYmX6dC12X6rX_1718670298_396184.jpg,256.62 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/3r69qEUxPh7bYmX6dC12X6rX_1718670298_396184.jpg
3sKnMv1ksBuy3GSJoDEehDzH_1718669687_736947.jpg,515.23 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/3sKnMv1ksBuy3GSJoDEehDzH_1718669687_736947.jpg
44340786-473c-43ba-b83b-4f20f6bd9c6f.jpg,217.96 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/44340786-473c-43ba-b83b-4f20f6bd9c6f.jpg
45925b65-67a8-4b68-b8b3-587eb0810845.jpg,195.66 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/45925b65-67a8-4b68-b8b3-587eb0810845.jpg
461da7cc-6c9f-45f9-b4b4-782109cdee03.jpg,205.78 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/461da7cc-6c9f-45f9-b4b4-782109cdee03.jpg
4DOK6giolCMnR8Z1ZYC39tul_1713351205_666734.jpg,402.55 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/4DOK6giolCMnR8Z1ZYC39tul_1713351205_666734.jpg
4KBxTV8P5K8OVncEhOlFvWek_1718670252_8223593.jpg,486.96 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/4KBxTV8P5K8OVncEhOlFvWek_1718670252_8223593.jpg
4MmcljDTxPHqQgP5zEbowoGw_1718704173_2392917.jpg,320.28 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/4MmcljDTxPHqQgP5zEbowoGw_1718704173_2392917.jpg
4TMGKhIpZKJQZAwy6mncmfic_1718362691_3090417.jpg,390.67 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/4TMGKhIpZKJQZAwy6mncmfic_1718362691_3090417.jpg
4ZFimRCMFi1UK03OJJ9XAy3E_1718950540_6151528.jpg,439.85 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/4ZFimRCMFi1UK03OJJ9XAy3E_1718950540_6151528.jpg
4ZOnHwtWMUQYNDfoMQtrX7n2_1718173232_8335314.jpg,127.68 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/4ZOnHwtWMUQYNDfoMQtrX7n2_1718173232_8335314.jpg
4heKtheNNLFD5qCbO0GxNzHP_1713351744_2433746.jpg,219.93 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/4heKtheNNLFD5qCbO0GxNzHP_1713351744_2433746.jpg
4rcm6Nq558fmCnoNPdPr3Y9r_1720540887_4687836.jpg,331.12 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/4rcm6Nq558fmCnoNPdPr3Y9r_1720540887_4687836.jpg
4xGq6ZUzVyMz9V22qyc1JMxL_1713351198_1072757.jpg,122.72 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/4xGq6ZUzVyMz9V22qyc1JMxL_1713351198_1072757.jpg
51dwqWxo9Dm8YXxCnkntieSV_1720540877_7520132.jpg,298.17 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/51dwqWxo9Dm8YXxCnkntieSV_1720540877_7520132.jpg
58qxHcZrF6p6l3lfmYv5m8Yp_1718669688_6424484.jpg,463.62 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/58qxHcZrF6p6l3lfmYv5m8Yp_1718669688_6424484.jpg
5CdNwnCHVmlB1LE8rKmuQvTA_1718316404_0656266.jpg,251.46 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/5CdNwnCHVmlB1LE8rKmuQvTA_1718316404_0656266.jpg
5Ova2uzr43YtuEVE75NrdKhI_1718711533_2973502.jpg,277.59 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/5Ova2uzr43YtuEVE75NrdKhI_1718711533_2973502.jpg
5ShC4LIl5FJE4aoTZOIsLDDY_1718669688_9155955.jpg,540.37 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/5ShC4LIl5FJE4aoTZOIsLDDY_1718669688_9155955.jpg
5qSa9MdUMngs2ehVbKVhfuOJ_1718316014_7678938.jpg,160.96 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/5qSa9MdUMngs2ehVbKVhfuOJ_1718316014_7678938.jpg
5udtPW8VYkWLmsotmSher2TV_1718915777_066654.jpg,136.02 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/5udtPW8VYkWLmsotmSher2TV_1718915777_066654.jpg
60d956fc-5b76-4e2f-8a85-da0df8462042.jpg,254.68 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/60d956fc-5b76-4e2f-8a85-da0df8462042.jpg
60rXtajPBBH5IVfeRNj9Rhfc_1718360724_8777523.jpg,287.12 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/60rXtajPBBH5IVfeRNj9Rhfc_1718360724_8777523.jpg
61b6b288-55d6-4781-809e-66116bf821af.jpg,187.67 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/61b6b288-55d6-4781-809e-66116bf821af.jpg
61cec41d-b088-4e72-9455-b23055ed397c.jpg,233.38 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/61cec41d-b088-4e72-9455-b23055ed397c.jpg
67e4c413-53f3-44e2-8e6f-afd3fdeef2d7.jpg,182.07 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/67e4c413-53f3-44e2-8e6f-afd3fdeef2d7.jpg
6HXWUmjWiv2bhRx9RT5uQXBS_1718221690_5362298.jpg,268.70 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/6HXWUmjWiv2bhRx9RT5uQXBS_1718221690_5362298.jpg
6StkDbNU2rkLdQ31dojkOJ6X_1718220331_1532958.jpg,295.19 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/6StkDbNU2rkLdQ31dojkOJ6X_1718220331_1532958.jpg
6XPeyraVYzXnOAvcUcAohxGE_1718659324_7062867.jpg,411.02 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/6XPeyraVYzXnOAvcUcAohxGE_1718659324_7062867.jpg
6cAJT7pFTSWT9Cr8Fyz2tBWe_1718950539_6565819.jpg,526.09 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/6cAJT7pFTSWT9Cr8Fyz2tBWe_1718950539_6565819.jpg
6uYLrLr27chrqrH6JRJbQZI2_1713351487_501494.jpg,146.76 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/6uYLrLr27chrqrH6JRJbQZI2_1713351487_501494.jpg
71X3LaWF6wzhHwU9Pm8vxcT8_1718163889_6604412.jpg,177.99 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/71X3LaWF6wzhHwU9Pm8vxcT8_1718163889_6604412.jpg
74976957-3ad0-4115-9b3d-ed68315095c9.jpg,272.47 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/74976957-3ad0-4115-9b3d-ed68315095c9.jpg
759dfad9-0a10-4dc0-b709-447f6e734ee3.jpg,180.26 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/759dfad9-0a10-4dc0-b709-447f6e734ee3.jpg
7Ja240FOmtmWGjnCfmEWWX92_1713351760_193013.jpg,105.66 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/7Ja240FOmtmWGjnCfmEWWX92_1713351760_193013.jpg
7US63mw1cdCuK42IsCsAaVIT_1718703908_4652853.jpg,503.35 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/7US63mw1cdCuK42IsCsAaVIT_1718703908_4652853.jpg
7aKahxnS84dWo9rOTfQQDEuM_1718220804_0112336.jpg,270.46 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/7aKahxnS84dWo9rOTfQQDEuM_1718220804_0112336.jpg
7clxcqGhrvgq80hCvRIUk8qa_1720541445_7545805.jpg,479.19 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/7clxcqGhrvgq80hCvRIUk8qa_1720541445_7545805.jpg
7iso9ibuF9tPyPS1YXG9eRKE_1718930920_8961341.jpg,196.22 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/7iso9ibuF9tPyPS1YXG9eRKE_1718930920_8961341.jpg
852b9133-0bca-4896-a5c5-da38660d70a3.jpg,137.04 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/852b9133-0bca-4896-a5c5-da38660d70a3.jpg
85b32845-1005-49a7-b2c0-a3e104fc402f.jpg,174.94 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/85b32845-1005-49a7-b2c0-a3e104fc402f.jpg
86ab9ff9-620c-447c-9993-2f8c0fa2f465.jpg,172.73 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/86ab9ff9-620c-447c-9993-2f8c0fa2f465.jpg
88602fc6-09e0-47f3-958a-befa8254b8ed.jpg,183.28 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/88602fc6-09e0-47f3-958a-befa8254b8ed.jpg
8KCSHk2S2is15Bag8TvVOfeb_1718934523_876466.jpg,232.04 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/8KCSHk2S2is15Bag8TvVOfeb_1718934523_876466.jpg
8XVOPfxqmd3rmbPK3s6wNaWe_1718930092_3429434.jpg,374.70 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/8XVOPfxqmd3rmbPK3s6wNaWe_1718930092_3429434.jpg
8d2d299e-010c-4e5e-acd7-af3fcad6a569.jpg,207.73 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/8d2d299e-010c-4e5e-acd7-af3fcad6a569.jpg
94O7PKG3a55K2q6xewLQSR45_1718669687_7983274.jpg,531.55 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/94O7PKG3a55K2q6xewLQSR45_1718669687_7983274.jpg
9IH2MI174AzfyjLyvKN4GNjE_1718711691_2326188.jpg,285.34 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/9IH2MI174AzfyjLyvKN4GNjE_1718711691_2326188.jpg
9d369f4b-0ece-43ff-bcd2-5d825bb8e6c4.jpg,176.03 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/9d369f4b-0ece-43ff-bcd2-5d825bb8e6c4.jpg
9vtzjRd8gcYMo1tO9tkgAoLI_1720540981_2982247.jpg,357.61 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/9vtzjRd8gcYMo1tO9tkgAoLI_1720540981_2982247.jpg
A0pHIesiE00Y0zOqb7JcfSyE_1713351682_8777335.jpg,310.97 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/A0pHIesiE00Y0zOqb7JcfSyE_1713351682_8777335.jpg
A5Sp4f5eZVWRjcBQo53B4uR5_1718220136_4910483.jpg,173.74 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/A5Sp4f5eZVWRjcBQo53B4uR5_1718220136_4910483.jpg
AJ01DGXITp7usfDh4xGkPQSt_1718792178_5169075.jpg,535.31 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/AJ01DGXITp7usfDh4xGkPQSt_1718792178_5169075.jpg
AJYStJKS5SvMRHUruWjCr0BX_1713351427_4852507.jpg,181.21 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/AJYStJKS5SvMRHUruWjCr0BX_1713351427_4852507.jpg
AKceDYnQ4C09NqgCeaPbRhij_1713351683_0703943.jpg,204.42 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/AKceDYnQ4C09NqgCeaPbRhij_1713351683_0703943.jpg
ALhW3LzGQMbLW1BXsrvepMbY_1718931511_875815.jpg,183.86 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/ALhW3LzGQMbLW1BXsrvepMbY_1718931511_875815.jpg
AVATARARTS_GLOBAL_STYLES.css,12.55 KB,11-03-25,/Users/steven/workspace/avatararts-complete/css
AzZFhPPG9u0fOu1yh3r1YZAv_1713943451_4954798.jpg,380.21 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/AzZFhPPG9u0fOu1yh3r1YZAv_1713943451_4954798.jpg
B0iGz82sVoIqg3dFgs4s4EBH_1720539709_6062522.jpg,336.03 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/B0iGz82sVoIqg3dFgs4s4EBH_1720539709_6062522.jpg
B4mTF5PrqsrHgkekqvqfve4o_1718916496_807754.jpg,235.71 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/B4mTF5PrqsrHgkekqvqfve4o_1718916496_807754.jpg
B5lfCznSSLppqhRDSf5hfhVs_1713351520_8290827.jpg,120.69 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/B5lfCznSSLppqhRDSf5hfhVs_1713351520_8290827.jpg
BYBb93Si5jHsAhEZXrw1VkNd_1715959011_4693704.jpg,111.79 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/BYBb93Si5jHsAhEZXrw1VkNd_1715959011_4693704.jpg
BYHoESNZi98FpxXYgCEXsUsc_1718658795_0409577.jpg,400.46 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/BYHoESNZi98FpxXYgCEXsUsc_1718658795_0409577.jpg
BZ4SUc5t1HfyX0C3lzwZhyKu_1718712722_5659463.jpg,286.19 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/BZ4SUc5t1HfyX0C3lzwZhyKu_1718712722_5659463.jpg
BhlWri3E3XcSCHTVtHfZy9F2_1718316934_3801832.jpg,210.04 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/BhlWri3E3XcSCHTVtHfZy9F2_1718316934_3801832.jpg
BxZ66xwhjSNLv6kAPl7qTB7L_1713351744_4161098.jpg,175.58 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/BxZ66xwhjSNLv6kAPl7qTB7L_1713351744_4161098.jpg
C5yNFfGKHDx3eNWyXaSczI6H_1720541489_0266027.jpg,363.25 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/C5yNFfGKHDx3eNWyXaSczI6H_1720541489_0266027.jpg
C7NBY9TOol5o3sniYgwpEPjA_1713351759_217642.jpg,163.06 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/C7NBY9TOol5o3sniYgwpEPjA_1713351759_217642.jpg
CLF9hILbJtYetAA70S7KoIcQ_1720541455_615009.jpg,282.73 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/CLF9hILbJtYetAA70S7KoIcQ_1720541455_615009.jpg
CMirfcSLxPDS4QtYztrMImpJ_1718711779_1431012.jpg,297.75 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/CMirfcSLxPDS4QtYztrMImpJ_1718711779_1431012.jpg
ChatGPT-Project_2025_Bureaucratic_Control.md,3.22 KB,11-03-25,/Users/steven/workspace/avatararts-complete/DaLL-E
CqdmINyTlvfb2ptw2HVfrlqf_1718221905_4908407.jpg,281.27 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/CqdmINyTlvfb2ptw2HVfrlqf_1718221905_4908407.jpg
CspaltxEMwAwdgRlYCST1pQo_1713976687_033941.jpg,165.72 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/CspaltxEMwAwdgRlYCST1pQo_1713976687_033941.jpg
CzviJmWYsLwkErbFQkDMgygq_1720539707_619098.jpg,358.99 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/CzviJmWYsLwkErbFQkDMgygq_1720539707_619098.jpg
D5WVWHrz2U5WBoAQyN5BuQ4n_1718931380_7579734.jpg,218.44 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/D5WVWHrz2U5WBoAQyN5BuQ4n_1718931380_7579734.jpg
DALL·E_2024-07-16_11.11.png,1.75 MB,11-03-25,1024,1024,299.9994,299.9994,/Users/steven/workspace/avatararts-complete/DaLL-E/DALL·E_2024-07-16_11.11.png
DALL·E_2024-07-16_11.23.png,1.59 MB,11-03-25,1024,1024,299.9994,299.9994,/Users/steven/workspace/avatararts-complete/DaLL-E/DALL·E_2024-07-16_11.23.png
DALL·E_2024-07-16_11.27.png,1.67 MB,11-03-25,1024,1024,299.9994,299.9994,/Users/steven/workspace/avatararts-complete/DaLL-E/DALL·E_2024-07-16_11.27.png
DALL·E_2024-07-16_11.36.png,1.75 MB,11-03-25,1024,1024,299.9994,299.9994,/Users/steven/workspace/avatararts-complete/DaLL-E/DALL·E_2024-07-16_11.36.png
DCSPgbdqV8grGlqVfdMF2ufA_1718950541_1103308.jpg,362.20 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/DCSPgbdqV8grGlqVfdMF2ufA_1718950541_1103308.jpg
DJLBTcpOsWZ0HokfBx24G7dK_1718659319_3857691.jpg,311.70 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/DJLBTcpOsWZ0HokfBx24G7dK_1718659319_3857691.jpg
DMPD5pAwONZdUt7Sr2KkqL8J_1718221178_129138.jpg,377.04 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/DMPD5pAwONZdUt7Sr2KkqL8J_1718221178_129138.jpg
DtsRtpFPyG9xSEcnXdVPtiT0_1718362347_7650054.jpg,470.91 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/DtsRtpFPyG9xSEcnXdVPtiT0_1718362347_7650054.jpg
EFY0JgQzQIXnu0Umfh7WYM37_1718574543_5825403.jpg,343.63 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/EFY0JgQzQIXnu0Umfh7WYM37_1718574543_5825403.jpg
EjTwbVL0k61y5RAgMNDFzd3k_1718950540_6842408.jpg,421.27 KB,11-03-25,1792,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/EjTwbVL0k61y5RAgMNDFzd3k_1718950540_6842408.jpg
ElkA0t0Jc2A4pJ8wkLt6p4Xb_1718669958_0771792.jpg,315.70 KB,11-03-25,1024,1792,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/ElkA0t0Jc2A4pJ8wkLt6p4Xb_1718669958_0771792.jpg
Eoq3IVMMzyZkFjMBYCpmsFqZ_1718431200_5649488.jpg,275.70 KB,11-03-25,1024,1024,,,/Users/steven/workspace/avatararts-complete/DaLL-E/all/Eoq3IVMMzyZkFjMBYCpmsFqZ_1718431200_5649488.jpg
