File_Path,File_Name,File_Size_Bytes,File_Type,Directory,Date_Modified,Permissions
/Volumes/2T-Xx/steven/Pictures/Mando-Grogu.zip,Mando-Grogu.zip,398838215,ZIP,/Volumes/2T-Xx/steven/Pictures,Mar  7 08:57:27 2023
/Volumes/2T-Xx/steven/Pictures/Move/ESO-Glory/gPT Order8.zip,gPT Order8.zip,16637613,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/ESO-Glory,Jan 19 10:01:16 2024
/Volumes/2T-Xx/steven/Pictures/Move/ESO-Glory/gPT Order8.zip,gPT Order8.zip,16637613,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/ESO-Glory,Jan 19 10:01:16 2024
/Volumes/2T-Xx/steven/Pictures/Move/ESO-Glory/Story-Playht/Play.ht - Welcome to Elder Scrolls Online,Play.ht - Welcome to Elder Scrolls Online, a land....zip,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/ESO-Glory/Story-Playht,2692412,Jan 18 13:57:18 2024
/Volumes/2T-Xx/steven/Pictures/Move/ESO-Glory/Story-Playht/Play.ht - Welcome to Elder Scrolls Online,Play.ht - Welcome to Elder Scrolls Online, a land....zip,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/ESO-Glory/Story-Playht,2692412,Jan 18 13:57:18 2024
/Volumes/2T-Xx/steven/Pictures/Move/ESO-Glory/Story-Playht/Play.ht - Welcome to the vast and mystical world of....zip,Play.ht - Welcome to the vast and mystical world of....zip,1560780,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/ESO-Glory/Story-Playht,Jan 18 13:49:45 2024
/Volumes/2T-Xx/steven/Pictures/Move/ESO-Glory/Story-Playht/Play.ht - Welcome to the vast and mystical world of....zip,Play.ht - Welcome to the vast and mystical world of....zip,1560780,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/ESO-Glory/Story-Playht,Jan 18 13:49:45 2024
/Volumes/2T-Xx/steven/Pictures/Move/ESO-Glory/gPT Order.zip,gPT Order.zip,16637602,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/ESO-Glory,Jan 19 09:05:38 2024
/Volumes/2T-Xx/steven/Pictures/Move/ESO-Glory/gPT Order.zip,gPT Order.zip,16637602,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/ESO-Glory,Jan 19 09:05:38 2024
/Volumes/2T-Xx/steven/Pictures/Move/ESO-Glory/chrome-chatgpt-share-v1.3.4.zip,chrome-chatgpt-share-v1.3.4.zip,166493,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/ESO-Glory,Jan 19 20:21:08 2024
/Volumes/2T-Xx/steven/Pictures/Move/ESO-Glory/chrome-chatgpt-share-v1.3.4.zip,chrome-chatgpt-share-v1.3.4.zip,166493,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/ESO-Glory,Jan 19 20:21:08 2024
/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins/images.zip,images.zip,22,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins,Jan 26 11:33:25 2024
/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins/images.zip,images.zip,22,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins,Jan 26 11:33:25 2024
/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins/c26e1c21-fe22-413f-92f8-d8ee538f26b4.zip,c26e1c21-fe22-413f-92f8-d8ee538f26b4.zip,93873699,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins,Jan 25 13:38:29 2024
/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins/c26e1c21-fe22-413f-92f8-d8ee538f26b4.zip,c26e1c21-fe22-413f-92f8-d8ee538f26b4.zip,93873699,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins,Jan 25 13:38:29 2024
/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins/all_images.zip,all_images.zip,408903698,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins,Jan 26 11:39:38 2024
/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins/all_images.zip,all_images.zip,408903698,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins,Jan 26 11:39:38 2024
/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins/Play.ht - _The Shadow Syndicate_ Metrovale's....zip,Play.ht - _The Shadow Syndicate_ Metrovale's....zip,21287136,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins,Jan 26 12:24:21 2024
/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins/Play.ht - _The Shadow Syndicate_ Metrovale's....zip,Play.ht - _The Shadow Syndicate_ Metrovale's....zip,21287136,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins,Jan 26 12:24:21 2024
/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins/wetransfer_aiprofitmentor-tutorial_2024-01-19_1520.zip,wetransfer_aiprofitmentor-tutorial_2024-01-19_1520.zip,6338065,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins,Jan 25 13:56:16 2024
/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins/CoH Mods.zip,CoH Mods.zip,74622898,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins,Jan 25 15:45:54 2024
/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins/wetransfer_aiprofitmentor-tutorial_2024-01-19_1520.zip,wetransfer_aiprofitmentor-tutorial_2024-01-19_1520.zip,6338065,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins,Jan 25 13:56:16 2024
/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins/CoH Mods.zip,CoH Mods.zip,74622898,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins,Jan 25 15:45:54 2024
/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins/CoH Mods/Tools/PiggViewer-v1.61.zip,PiggViewer-v1.61.zip,669676,ZIP,/Volumes/2T-Xx/steven/Pictures/Move/Deceptively Friendly Pillaging Assassins/CoH Mods/Tools,May 24 13:35:28 2019
